model,layer,domain,condition,participation_ratio,num_concepts,feature_dim,concept_subset
meta-llama/Llama-3.1-8B-Instruct,30,sensory,T_prompt_para_2,167.64334466022098,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,31,sensory,T_prompt_para_2,147.8149484345081,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,32,sensory,T_prompt_para_2,75.73979564283759,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,0,sensory,M_text_only,714.0572173753435,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,1,sensory,M_text_only,341.299993092598,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,2,sensory,M_text_only,310.65089965375677,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,3,sensory,M_text_only,340.7380765234228,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,4,sensory,M_text_only,314.4447321255074,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,5,sensory,M_text_only,243.68319128746325,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,6,sensory,M_text_only,199.66743830255322,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,7,sensory,M_text_only,156.27621614157468,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,8,sensory,M_text_only,138.4306984588037,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,9,sensory,M_text_only,126.03358422011371,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,10,sensory,M_text_only,115.00177203648038,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,11,sensory,M_text_only,103.26748483868545,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,12,sensory,M_text_only,97.7503802272928,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,13,sensory,M_text_only,88.05494665012266,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,14,sensory,M_text_only,92.12906969476721,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,15,sensory,M_text_only,95.6473343376921,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,16,sensory,M_text_only,102.17065699372306,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,17,sensory,M_text_only,124.10853945489126,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,18,sensory,M_text_only,136.09892293992948,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,19,sensory,M_text_only,143.5492446269968,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,20,sensory,M_text_only,155.8926064086073,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,21,sensory,M_text_only,166.88357418749231,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,22,sensory,M_text_only,184.95006494908685,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,23,sensory,M_text_only,205.3204962956578,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,24,sensory,M_text_only,220.89139264745327,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,25,sensory,M_text_only,235.3246756199638,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,26,sensory,M_text_only,243.7594724603013,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,27,sensory,M_text_only,252.03377030177074,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,28,sensory,M_text_only,252.5266984901307,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,29,sensory,M_text_only,254.11803148528548,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,30,sensory,M_text_only,249.0361404752838,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,31,sensory,M_text_only,229.56771494455077,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,32,sensory,M_text_only,127.14222929330205,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,0,sensory,M_matched_image,714.0572173753435,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,1,sensory,M_matched_image,345.87625073603397,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,2,sensory,M_matched_image,308.1037338358118,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,3,sensory,M_matched_image,360.5494208061408,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,4,sensory,M_matched_image,322.79517712069634,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,5,sensory,M_matched_image,273.4990207709028,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,6,sensory,M_matched_image,231.6991923023436,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,7,sensory,M_matched_image,208.97918571591296,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,8,sensory,M_matched_image,174.5587977889441,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,9,sensory,M_matched_image,182.32988952415116,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,10,sensory,M_matched_image,163.83203133028354,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,11,sensory,M_matched_image,146.8419100158054,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,12,sensory,M_matched_image,127.78432328326426,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,13,sensory,M_matched_image,116.82821911130374,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,14,sensory,M_matched_image,115.25132882978016,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,15,sensory,M_matched_image,108.02182006538973,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,16,sensory,M_matched_image,101.35316899658102,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,17,sensory,M_matched_image,99.44367046910442,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,18,sensory,M_matched_image,96.02728941309185,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,19,sensory,M_matched_image,99.62086353668631,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,20,sensory,M_matched_image,96.94063786933108,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,21,sensory,M_matched_image,105.9888052761049,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,22,sensory,M_matched_image,103.13656814823905,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,23,sensory,M_matched_image,106.7294696620588,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,24,sensory,M_matched_image,114.21832953203493,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,25,sensory,M_matched_image,120.42796891700651,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,26,sensory,M_matched_image,125.39271314877729,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,27,sensory,M_matched_image,136.39044542224107,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,28,sensory,M_matched_image,146.19120643135406,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,29,sensory,M_matched_image,161.0143964610251,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,30,sensory,M_matched_image,167.22579084456433,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,31,sensory,M_matched_image,174.16939488648427,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,32,sensory,M_matched_image,178.31963717449105,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,33,sensory,M_matched_image,180.81058024699095,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,34,sensory,M_matched_image,139.11402596060734,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,35,sensory,M_matched_image,148.39178089546104,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,36,sensory,M_matched_image,156.17656333224517,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,37,sensory,M_matched_image,160.41098098893687,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,38,sensory,M_matched_image,148.3830225407128,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,39,sensory,M_matched_image,107.60057829770173,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,40,sensory,M_matched_image,109.09841356827035,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,0,sensory,M_prompt_plus_matched_image,714.0572173753435,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,1,sensory,M_prompt_plus_matched_image,318.7878338457709,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,2,sensory,M_prompt_plus_matched_image,277.25728132877504,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,3,sensory,M_prompt_plus_matched_image,334.644622555775,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,4,sensory,M_prompt_plus_matched_image,299.5461361141963,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,5,sensory,M_prompt_plus_matched_image,264.827609046995,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,6,sensory,M_prompt_plus_matched_image,235.68703938391246,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,7,sensory,M_prompt_plus_matched_image,214.40710998540942,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,8,sensory,M_prompt_plus_matched_image,174.37653283078916,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,9,sensory,M_prompt_plus_matched_image,179.9758305465467,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,10,sensory,M_prompt_plus_matched_image,161.81664789817233,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,11,sensory,M_prompt_plus_matched_image,146.51669407709403,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,12,sensory,M_prompt_plus_matched_image,128.5599609851449,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,13,sensory,M_prompt_plus_matched_image,116.94166049427204,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,14,sensory,M_prompt_plus_matched_image,113.90927143416523,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,15,sensory,M_prompt_plus_matched_image,110.46474685567196,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,16,sensory,M_prompt_plus_matched_image,101.04503855422604,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,17,sensory,M_prompt_plus_matched_image,100.19174264726402,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,18,sensory,M_prompt_plus_matched_image,97.36276206898505,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,19,sensory,M_prompt_plus_matched_image,98.72423880589766,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,20,sensory,M_prompt_plus_matched_image,98.95285075336731,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,21,sensory,M_prompt_plus_matched_image,110.59746278699542,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,22,sensory,M_prompt_plus_matched_image,108.3005509491073,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,23,sensory,M_prompt_plus_matched_image,110.60751503360912,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,24,sensory,M_prompt_plus_matched_image,124.50060684927263,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,25,sensory,M_prompt_plus_matched_image,130.55312453600808,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,26,sensory,M_prompt_plus_matched_image,136.41099231041116,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,27,sensory,M_prompt_plus_matched_image,145.53766909654553,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,28,sensory,M_prompt_plus_matched_image,155.8799147919051,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,29,sensory,M_prompt_plus_matched_image,177.81600615014298,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,30,sensory,M_prompt_plus_matched_image,182.7224747321109,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,31,sensory,M_prompt_plus_matched_image,190.04592502214945,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,32,sensory,M_prompt_plus_matched_image,191.90237626208975,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,33,sensory,M_prompt_plus_matched_image,196.11468911085936,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,34,sensory,M_prompt_plus_matched_image,166.43966361420794,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,35,sensory,M_prompt_plus_matched_image,174.2276790284821,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,36,sensory,M_prompt_plus_matched_image,177.72694827454126,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,37,sensory,M_prompt_plus_matched_image,177.85274793023652,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,38,sensory,M_prompt_plus_matched_image,164.86330496721698,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,39,sensory,M_prompt_plus_matched_image,104.8813954534816,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,40,sensory,M_prompt_plus_matched_image,138.13884777748703,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,0,sensory,M_degraded_image,714.0572173753435,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,1,sensory,M_degraded_image,345.87625073603397,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,2,sensory,M_degraded_image,308.1037338358118,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,3,sensory,M_degraded_image,360.5494208061408,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,4,sensory,M_degraded_image,314.71887738167715,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,5,sensory,M_degraded_image,271.2347553464068,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,6,sensory,M_degraded_image,226.2584480826169,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,7,sensory,M_degraded_image,200.37086798120717,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,8,sensory,M_degraded_image,165.03774216880495,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,9,sensory,M_degraded_image,167.23795053218063,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,10,sensory,M_degraded_image,152.4286334514311,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,11,sensory,M_degraded_image,138.77871721652411,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,12,sensory,M_degraded_image,119.56286637012073,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,13,sensory,M_degraded_image,108.72713647364758,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,14,sensory,M_degraded_image,103.1105178322928,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,15,sensory,M_degraded_image,97.24796101198228,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,16,sensory,M_degraded_image,94.03800382308783,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,17,sensory,M_degraded_image,94.08891860511663,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,18,sensory,M_degraded_image,92.19432730829355,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,19,sensory,M_degraded_image,96.04506555177906,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,20,sensory,M_degraded_image,94.01109173900261,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,21,sensory,M_degraded_image,104.03630740234141,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,22,sensory,M_degraded_image,101.04649325728705,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,23,sensory,M_degraded_image,104.47876573652475,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,24,sensory,M_degraded_image,115.11855889148264,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,25,sensory,M_degraded_image,120.3107452948667,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,26,sensory,M_degraded_image,125.60734497499381,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,27,sensory,M_degraded_image,137.1521363107133,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,28,sensory,M_degraded_image,146.51722750324572,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,29,sensory,M_degraded_image,156.18486570845775,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,30,sensory,M_degraded_image,163.49122426105956,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,31,sensory,M_degraded_image,170.11945226626335,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,32,sensory,M_degraded_image,173.96372481109478,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,33,sensory,M_degraded_image,176.41802058247094,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,34,sensory,M_degraded_image,126.7303512086895,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,35,sensory,M_degraded_image,138.80156339090144,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,36,sensory,M_degraded_image,146.54769282301197,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,37,sensory,M_degraded_image,153.27134782806058,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,38,sensory,M_degraded_image,139.5924910538412,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,39,sensory,M_degraded_image,98.79180276101927,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,40,sensory,M_degraded_image,99.62745767014773,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,0,sensory,M_mismatched_image,714.0572173753435,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,1,sensory,M_mismatched_image,345.87625073603397,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,2,sensory,M_mismatched_image,308.1037338358118,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,3,sensory,M_mismatched_image,360.5494208061408,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,4,sensory,M_mismatched_image,435.2899969139821,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,5,sensory,M_mismatched_image,396.1102153288034,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,6,sensory,M_mismatched_image,307.7118837897885,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,7,sensory,M_mismatched_image,255.7794843954871,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,8,sensory,M_mismatched_image,197.1333863156755,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,9,sensory,M_mismatched_image,222.38363928433938,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,10,sensory,M_mismatched_image,193.2346124694659,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,11,sensory,M_mismatched_image,171.51767948461213,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,12,sensory,M_mismatched_image,149.01834548941764,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,13,sensory,M_mismatched_image,131.9073531997825,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,14,sensory,M_mismatched_image,139.87061406963386,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,15,sensory,M_mismatched_image,123.19167747411014,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,16,sensory,M_mismatched_image,115.35825097377976,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,17,sensory,M_mismatched_image,117.34243875732608,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,18,sensory,M_mismatched_image,117.04936026734438,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,19,sensory,M_mismatched_image,122.4445325198003,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,20,sensory,M_mismatched_image,120.97395571991271,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,21,sensory,M_mismatched_image,136.37922355081236,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,22,sensory,M_mismatched_image,139.5410804399894,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,23,sensory,M_mismatched_image,142.57558528952222,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,24,sensory,M_mismatched_image,158.11367826735597,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,25,sensory,M_mismatched_image,161.32485649024392,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,26,sensory,M_mismatched_image,165.18674582661072,1854,4096,data/concepts/things_max_1854_concepts.csv
